id,original_title,title,original_language,overview,tagline,release_date,poster_path,vote_count,vote_average,budget,revenue,runtime,backdrop_path,genre_names,collection,collection_name,profit,release_year,release_month,release_day,other_genres
10906,Pet Sematary II,Pet Sematary II,en,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",Raise Some Hell.,1992-08-28,/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,408,5.3,8000000,17092453,100,/do3RXPOvnMjbJQCM0kJ87husGe6.jpg,['Horror'],10789.0,Pet Sematary Collection,9092453,1992,8,28,
157433,Pet Sematary,Pet Sematary,en,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",They don't come back the same.,2019-04-04,/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,2765,5.7,21000000,112399944,101,/dMWVeuVce8ZLKLI0xpVevihEwm8.jpg,"['Horror', 'Thriller']",830781.0,Pet Sematary Reboot Collection,91399944,2019,4,4,['Thriller']
9638,Phantasm,Phantasm,en,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.","If this one doesn’t scare you, you’re already dead.",1979-03-28,/eR0uJ0Wje1lYJ4aHEpkcjgIM8d7.jpg,514,6.6,300000,11988469,89,/f8WrvIG87iTAHANBoDjXYNfCQ1G.jpg,"['Horror', 'Science Fiction']",47770.0,Phantasm Collection,11688469,1979,3,28,['Science Fiction']
15158,Phantasm II,Phantasm II,en,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",The ball is back!,1988-07-08,/cB3IOiv5mMqEehRz6xzv5tn60tZ.jpg,257,6.3,3000000,7282851,97,/cK5fGJe3OH17ahQyTUhaHfjqhc6.jpg,"['Action', 'Horror', 'Science Fiction', 'Thriller']",47770.0,Phantasm Collection,4282851,1988,7,8,"['Action', 'Science Fiction', 'Thriller']"
43593,Piranha 3D,Piranha 3D,en,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",There's something in the water.,2010-08-20,/aa9aXprkzY2YQeGwvsAzLPV3iEF.jpg,1829,5.4,24000000,83188165,88,/r1qHFpAJ1HZZm5CuFHw5zhgufMB.jpg,"['Comedy', 'Horror']",104830.0,Piranha 3D Collection,59188165,2010,8,20,['Comedy']
71668,Piranha 3DD,Piranha 3DD,en,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",Twice the Teeth. Twice the Terror.,2012-05-11,/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg,854,4.3,5000000,8493728,83,/bVVUstdTawtCF2RkB9awLNxPLXk.jpg,"['Comedy', 'Horror', 'Thriller']",104830.0,Piranha 3D Collection,3493728,2012,5,11,"['Comedy', 'Thriller']"
24831,Piranha,Piranha,en,"When flesh-eating piranhas are accidently released into a summer resort's rivers, the guests become their next meal.",A hideous death lurked unseen in the river...,1978-08-03,/52d13jkFw7hpunU8WK6AmJy9jTF.jpg,496,5.9,660000,16000000,94,/qtb0cimYnAhkKEuV4nvHgJV747q.jpg,"['Comedy', 'Horror']",212279.0,Piranha Collection,15340000,1978,8,3,['Comedy']
311155,பிசாசு,Pisaasu,ta,A violinist experiences paranormal experience in his flat after a death of a girl who he tries to save due to accident. Later he realises that actually the spirit is helping him and he tries to find out who killed the girl by accident.,,2014-12-19,/u3dLe7SJa7FQeM5LICtkiw6LUA7.jpg,26,6.7,310000,1200000,114,/s0q8WmfUi2FJmBZzHLjSH3ES7QQ.jpg,"['Drama', 'Horror', 'Thriller']",923369.0,Pisaasu Collection,890000,2014,12,19,"['Drama', 'Thriller']"
139357,பீட்சா,Pizza,ta,The story is about how around a pizza delivery boy lands in a mysterious circumstance and how it works a dramatic change in his life. A very different thriller which will make you sweat.,,2012-10-19,/ojC9NacZhfSwUn9aAMXUtDLV52e.jpg,48,6.7,240000,2800000,127,/y7fySMqq4A8RkXSkeqsFx0wlLuJ.jpg,"['Comedy', 'Horror', 'Romance', 'Thriller']",935280.0,Pizza,2560000,2012,10,19,"['Comedy', 'Romance', 'Thriller']"
236808,Pizza 2: Villa,Pizza 2: Villa,ta,Jebin is a writer who is trying to get his work published. He comes to understand his financial status after his father's death. There is also a villa in Pondycherry that has been bequeathed to him by his dad about which he had no clue till then. His ensuing journey to the villa sets the ball rolling for interesting events that get unfurled slowly.,One Way Ticket To An Unknown World,2013-11-14,/r4VwckXLxJCda7mHIRSZO1BlB4C.jpg,8,5.7,970000,2800000,102,/uNPfFGkE3URin7laUMMLSnNwPVM.jpg,"['Horror', 'Thriller']",935280.0,Pizza,1830000,2013,11,14,['Thriller']
609,Poltergeist,Poltergeist,en,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",It knows what scares you.,1982-06-04,/xPazCcKp62IshnLVf9BLAjf9vgC.jpg,2416,7.1,10700000,122200000,114,/bvkPno6U02lLyvPWCnmibq4eIaN.jpg,['Horror'],10453.0,Poltergeist Collection,111500000,1982,6,4,
11133,Poltergeist II: The Other Side,Poltergeist II: The Other Side,en,"The Freeling family move in with Diane's mother in an effort to escape the trauma and aftermath of Carol Anne's abduction by the Beast. But the Beast is not to be put off so easily and appears in a ghostly apparition as the Reverend Kane, a religeous zealot responsible for the deaths of his many followers. His goal is simple - he wants the angelic Carol Anne.",They're back.,1986-05-23,/n85IZOC8R27TK5T5YaiwCtpvjv7.jpg,520,6.0,19000000,40996665,91,/vWIFVoKBwa5uHnokF6mc4DUfB9O.jpg,"['Horror', 'Thriller']",10453.0,Poltergeist Collection,21996665,1986,5,23,['Thriller']
10306,Poltergeist III,Poltergeist III,en,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",He's found her.,1988-06-10,/pLewUibOJLGISvMqB94mAMdjz2q.jpg,383,5.2,10500000,14144000,98,/exQwGehuaGAjqVwSoVfAA8sybna.jpg,"['Horror', 'Thriller']",10453.0,Poltergeist Collection,3644000,1988,6,10,['Thriller']
36599,Prom Night,Prom Night,en,"At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously",If you're not back by midnight... you won't be coming home!,1980-07-18,/iIMXUkqobFKBxxAR3PPX92c4o0I.jpg,315,5.7,1500000,14796236,92,/zVStF8Ud82ynb7NU1NAk6SEmsA1.jpg,"['Horror', 'Mystery', 'Thriller']",123255.0,Prom Night Collection,13296236,1980,7,18,"['Mystery', 'Thriller']"
126889,Alien: Covenant,Alien: Covenant,en,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",The path to paradise begins in hell.,2017-05-09,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,7298,6.1,97000000,240891763,122,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,"['Horror', 'Mystery', 'Science Fiction']",135416.0,Prometheus Collection,143891763,2017,5,9,"['Mystery', 'Science Fiction']"
539,Psycho,Psycho,en,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",A new—and altogether different—screen excitement!,1960-06-22,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,8452,8.4,806947,50000000,109,/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg,"['Drama', 'Horror', 'Thriller']",119674.0,Psycho Collection,49193053,1960,6,22,"['Drama', 'Thriller']"
10576,Psycho II,Psycho II,en,"After years of treatment at a mental institution for the criminally insane, serial killer Norman Bates is finally released. Deciding to move back into his long-dead mother's infamous old house, he soon finds himself tormented by 'her' demands and begins to question his own sanity.","It's 22 years later, and Norman Bates is finally coming home.",1983-06-03,/sJAPRj3vHmjV4z97YK84iDovYlm.jpg,492,6.4,5000000,34725000,113,/pSXP7pa8mgOjrh8GbKnXArLXmL7.jpg,"['Horror', 'Mystery', 'Thriller']",119674.0,Psycho Collection,29725000,1983,6,3,"['Mystery', 'Thriller']"
12662,Psycho III,Psycho III,en,"Norman Bates is still running his little motel, and he has kept the dressed skeleton he calls 'mother'. One day a nosey journalist comes to see him to ask questions about his past.",Norman Bates is back to normal. But Mother's off her rocker again!,1986-04-02,/yYY0a3IAitmF8Gg6n98gqxcUREq.jpg,289,5.5,8400000,14481606,93,/lwT098kKHOnFwk0iJkJHsfRYuYy.jpg,"['Horror', 'Thriller']",119674.0,Psycho Collection,6081606,1986,4,2,['Thriller']
9682,Pulse,Pulse,en,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",You are now infected.,2006-08-11,/11tOuxWiGFzL60bVwoiF9SSoMLc.jpg,424,5.0,38000000,29907685,90,/v5KE1iV5tNyTSgVeLD9M2r9auSw.jpg,"['Horror', 'Thriller']",124188.0,Pulse Collection,-8092315,2006,8,11,['Thriller']
26515,Pumpkinhead,Pumpkinhead,en,"After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers.",For each of man's evils a special demon exists...,1988-06-09,/jlYXLlsziG7IiYSjhaNwBMCIgxx.jpg,346,6.3,3500000,4385516,86,/kQgwsB1q7nywpja6rlwzXCRl2cj.jpg,"['Fantasy', 'Horror']",123256.0,Pumpkinhead Collection,885516,1988,6,9,['Fantasy']
13812,Quarantine,Quarantine,en,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,Contain The Truth.,2008-10-10,/rGfOD8IC1x4PqmnqRuA8KyCckia.jpg,1055,5.8,12000000,40855419,89,/eBbge8LlrqWGo4MLsH7qXtOrpFi.jpg,"['Fantasy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",123932.0,Quarantine Collection,28855419,2008,10,10,"['Fantasy', 'Mystery', 'Science Fiction', 'Thriller']"
358962,Пиковая дама: Черный обряд,Queen of Spades: The Dark Rite,ru,"There is an ancient ritual known to humankind for more than a hundred years...According to the legend, an ominous entity known as The Queen of Spades can be summoned by drawing a door and staircase on a mirror in the darkness, and by saying her name three times. The Queen of Spades gets her energy from reflective objects; she cuts locks of hair from those asleep, and those that see her go mad or die. Four teenagers decide to call The Queen of Spades as a joke. But when one of them dies of a sudden heart attack, the group realizes they are up against something inexplicable and deadly dangerous.",Evil Lives In The Reflection,2015-09-10,/jQ38xui1VOZYb8gzAPZwubg9Dg1.jpg,57,5.3,1000000,2228115,94,/ghoeE63UBG8XKdMwOZkSY4wKAOa.jpg,['Horror'],589061.0,Queen of Spades Collection,1228115,2015,9,10,
15980,राज़ : दि मिस्ट्री कन्टिन्युज,Raaz: The Mystery Continues...,hi,"A beautiful lady turns up in an architect's masterpiece.When he founds that she is real, he realizes that she is haunted and hunted by the reasons they have to find out",,2009-01-23,/bdVUWduDhrV7bGlHN1TR6NyEQ9r.jpg,30,5.8,6250000,8000000,137,/e7eVM6mAEVZ7XZOGKrNTboTK38b.jpg,"['Horror', 'Mystery']",20725.0,Raaz Collection,1750000,2009,1,23,['Mystery']
127498,राज़ 3,Raaz 3,hi,"When an ingénue's sudden popularity threatens to shove her out of the spotlight, a movie star uses black magic in an attempt to derail her career.",When Desires Turn Evil,2012-09-07,/nOsWrm2IbH9mwIRBvhH7mFjmS5q.jpg,26,5.4,3600000,14000000,139,/auQwNrtTT4fdz32dcqGUffpoFN5.jpg,"['Horror', 'Thriller']",20725.0,Raaz Collection,10400000,2012,9,7,['Thriller']
1694,Re-Animator,Re-Animator,en,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,Herbert West has a good head on his shoulders... and another on his desk.,1985-10-18,/1hY6AUl92cL9GdZx031UWFiGETt.jpg,1058,7.0,900000,2023414,86,/zaNwCck3QE3mT9mKwRehvCsnIjn.jpg,"['Comedy', 'Horror', 'Science Fiction']",98036.0,Re-Animator Collection,1123414,1985,10,18,"['Comedy', 'Science Fiction']"
1576,Resident Evil,Resident Evil,en,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.",A secret experiment. A deadly virus. A fatal mistake.,2002-03-15,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,5385,6.6,33000000,102984862,100,/l5KvxFVOru3Qyf3dl2asNw5g1MD.jpg,"['Action', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,69984862,2002,3,15,"['Action', 'Science Fiction']"
1577,Resident Evil: Apocalypse,Resident Evil: Apocalypse,en,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.",You're all going to die.,2004-09-10,/yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,3635,6.3,45000000,129394835,94,/48RFr2WhpVgLSQGS3ugaXlX2Ykx.jpg,"['Action', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,84394835,2004,9,10,"['Action', 'Science Fiction']"
7737,Resident Evil: Extinction,Resident Evil: Extinction,en,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",The Extinction Is Coming...,2007-09-20,/6S1gpO1akWvuLWgw7dpNYMzg3Rs.jpg,3492,6.3,45000000,148412065,94,/cNFrY4dK3r6BhXrE8f1crjEn5rb.jpg,"['Action', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,103412065,2007,9,20,"['Action', 'Science Fiction']"
35791,Resident Evil: Afterlife,Resident Evil: Afterlife,en,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",She's back...And she's bringing a few of her friends.,2010-09-09,/7bOaokWMNxRkAUorl71kPoEz4lJ.jpg,3274,6.1,60000000,300228084,97,/eh6hHxOuYE1JfZmg4285Hq7S0ra.jpg,"['Action', 'Adventure', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,240228084,2010,9,9,"['Action', 'Adventure', 'Science Fiction']"
71679,Resident Evil: Retribution,Resident Evil: Retribution,en,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",The Ultimate Battle Begins,2012-09-12,/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg,3422,5.8,65000000,240159255,95,/fB0a9sR2fdR1WIRvjzrqMd3WSFL.jpg,"['Action', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,175159255,2012,9,12,"['Action', 'Science Fiction']"
173897,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,en,"Picking up immediately after the events in Resident Evil: Retribution, Alice is the only survivor of what was meant to be humanity's final stand against the undead. Now, she must return to where the nightmare began - The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",Back to the Hive,2016-12-23,/7glPlA0xPpxPxBu0TnY4ulQVCV1.jpg,2642,6.1,40000000,312242626,107,/sQRfWdDxH53Vk7ZJ1UqzcaBHocO.jpg,"['Action', 'Horror', 'Science Fiction']",17255.0,Resident Evil Collection,272242626,2016,12,23,"['Action', 'Science Fiction']"
10925,The Return of the Living Dead,The Return of the Living Dead,en,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",They're Back From The Grave and Ready To Party!,1985-04-25,/qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,1491,7.2,4000000,14237880,91,/14h57Khhp9hi11aJivH58u5tFyR.jpg,"['Comedy', 'Horror']",101471.0,Return of the Living Dead Collection,10237880,1985,4,25,['Comedy']
24929,Return of the Living Dead Part II,Return of the Living Dead Part II,en,"A group of kids discover one of the drums containing a rotting corpse and release the 2-4-5 Trioxin gas into the air, causing the dead to once again rise from the grave and seek out brains.",Just when you thought it was safe to be dead.,1988-01-15,/d0b17gVu7z7LFhXNuR9RsgMKo9N.jpg,447,6.2,6200000,9205924,89,/rchpeR37o0clcgd9Cktl8RzCw46.jpg,"['Comedy', 'Horror']",101471.0,Return of the Living Dead Collection,3005924,1988,1,15,['Comedy']
28260,Return of the Living Dead III,Return of the Living Dead III,en,"Having recently witnessed the horrific results of a top secret project to bring the dead back to life, a distraught teenager performs the operation on his girlfriend after she's killed in a motorcycle accident.",She's to die for.,1993-10-01,/dfFY2ZlCUyoWpUGKHKoTzq2Yd9C.jpg,683,6.6,2000000,54207,97,/gsmZfshUTp5n76oZqKxQdwlAZgb.jpg,"['Horror', 'Science Fiction']",101471.0,Return of the Living Dead Collection,-1945793,1993,10,1,['Science Fiction']
2671,リング,Ringu,ja,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.","One curse, one cure, one week to find it",1998-01-30,/dTtWdsBZuyAs5HwDXSOdjRtHugI.jpg,1072,7.1,1200000,19400000,96,/xSxVLvh8FAFDD68lx718E3hE2i3.jpg,"['Horror', 'Thriller']",93369.0,Ringu Collection,18200000,1998,1,30,['Thriller']
9669,リング 2,Ringu 2,ja,"While investigating the horrifying death of her boyfriend, Mai Takano learns about a videotape haunted by the spirit of a disturbing girl named Sadako, which kills anyone who watches it exactly one week later. When her boyfriend’s son, Yoichi, starts to develop the same psychic abilities as Sadako, Takano must find a way to keep the boy and herself from becoming the next victims.",,1999-01-23,/HREqYQWkGnH2viRQEXupCSX7ID.jpg,322,5.7,6000000,31365000,92,/aOICqzE7mb8fu6N3fx0MPIWW0ps.jpg,"['Horror', 'Mystery', 'Science Fiction']",93369.0,Ringu Collection,25365000,1999,1,23,"['Mystery', 'Science Fiction']"
805,Rosemary's Baby,Rosemary's Baby,en,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",It's not what you're expecting,1968-06-12,/s8pdaHjxNPLXIA1WjSTWm00RJTz.jpg,3211,7.8,3200000,33395426,138,/sd8UeAahns9ZwxI7WlSa90iUxqd.jpg,"['Drama', 'Horror', 'Thriller']",264338.0,Rosemary's Baby Collection,30195426,1968,6,12,"['Drama', 'Thriller']"
176,Saw,Saw,en,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",Live or die. Make your choice.,2004-10-01,/harQifr8kpIVqlLP41kTR058LZB.jpg,7650,7.4,1200000,103911669,103,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,"['Crime', 'Horror', 'Mystery']",656.0,Saw Collection,102711669,2004,10,1,"['Crime', 'Mystery']"
215,Saw II,Saw II,en,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game.",Oh Yes... There Will Be Blood.,2005-10-28,/sEXLZw7acI0aqHGSC5Bagd1LMt.jpg,4357,6.6,4000000,147748505,89,/1lWeIA03iGXTlDv0yzsN0wUdT9T.jpg,['Horror'],656.0,Saw Collection,143748505,2005,10,28,
214,Saw III,Saw III,en,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",Suffering? You Haven't Seen Anything Yet...,2006-10-27,/wvdsqBqFrAcUvp9VNdhQkmgBhL5.jpg,3653,6.4,10000000,164874275,114,/qx8Pb3nVnHLBizI9792pbRN5nnm.jpg,"['Crime', 'Horror', 'Thriller']",656.0,Saw Collection,154874275,2006,10,27,"['Crime', 'Thriller']"
663,Saw IV,Saw IV,en,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",You think it is over...but the games have just begun,2007-10-25,/e3pLI0qN1AKGHwOcMuwTpyI2SLN.jpg,3038,6.2,10000000,139352633,96,/yi0tfJBw9icvlWTXvjLqpEeSTia.jpg,"['Crime', 'Horror', 'Thriller']",656.0,Saw Collection,129352633,2007,10,25,"['Crime', 'Thriller']"
11917,Saw V,Saw V,en,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",You won't believe how it ends.,2008-10-23,/9O1PDgz8hats6MYg48dBiTtnUSy.jpg,2815,6.2,10800000,113864059,95,/9rlenYH6E1kOWuQW3wl4XjjFKTJ.jpg,"['Crime', 'Horror', 'Thriller']",656.0,Saw Collection,103064059,2008,10,23,"['Crime', 'Thriller']"
22804,Saw VI,Saw VI,en,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",The game has come full circle,2009-10-16,/9fFI57FuE9X4pUCIiKZZZCB7caK.jpg,2559,6.3,11000000,68234154,96,/vVLwvYvMQ30MIbvvrCfUdBNWSNR.jpg,"['Horror', 'Mystery']",656.0,Saw Collection,57234154,2009,10,16,['Mystery']
41439,Saw 3D,Saw 3D,en,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",Do you want to play a final game?,2010-10-21,/qHCZ6LjtmqWDfXXN28TlIC9OppK.jpg,2425,6.0,20000000,136151680,90,/bXECndnt2fetBsopdQvsI3Cv970.jpg,"['Crime', 'Horror']",656.0,Saw Collection,116151680,2010,10,21,['Crime']
298250,Jigsaw,Jigsaw,en,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.",A new game begins.,2017-10-26,/2mUqHJG7ZiGwZYIylczFCsRPbXM.jpg,3044,6.2,10000000,102952888,92,/gnqSZVyZyZggPeCevB0fUAkIHa.jpg,"['Crime', 'Horror', 'Mystery', 'Thriller']",656.0,Saw Collection,92952888,2017,10,26,"['Crime', 'Mystery', 'Thriller']"
9538,Scanners,Scanners,en,"After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers, and that some of the other “scanners” have their minds set on world domination, while others are trying to stop them.",10 Seconds: The Pain Begins. 15 Seconds: You Can’t Breathe. 20 Seconds: You Explode.,1981-01-14,/VTqLdveNXxGsIAZL5I4RliTTt7.jpg,915,6.7,4100000,14225876,103,/weKhPC9dCbKOl633anVJFer44sF.jpg,"['Horror', 'Science Fiction']",88574.0,Scanners Collection,10125876,1981,1,14,['Science Fiction']
4232,Scream,Scream,en,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they try to survive a real-life one.",Someone has taken their love of scary movies one step too far.,1996-12-20,/3O3klyyYpAZBBE4n7IngzTomRDp.jpg,5318,7.4,14000000,173046663,112,/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,"['Crime', 'Horror', 'Mystery']",2602.0,Scream Collection,159046663,1996,12,20,"['Crime', 'Mystery']"
4233,Scream 2,Scream 2,en,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",Someone has taken their love of sequels one step too far.,1997-12-12,/rcI1e2HoAAzOW4P1xn8m8R3u0nd.jpg,3103,6.4,24000000,172363301,120,/dyqmtee83Df1rGwkRo4N8kHHC3i.jpg,"['Horror', 'Mystery']",2602.0,Scream Collection,148363301,1997,12,12,['Mystery']
4234,Scream 3,Scream 3,en,"As bodies begin dropping around the set of ‘Stab 3’ — a movie sequel based on the gruesome Woodsboro killings — Sidney, Gale and Dewey are once again drawn into a game of horror movie mayhem.",Someone has taken their love of trilogies one step too far.,2000-02-03,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,2664,5.9,40000000,161834276,116,/iwwZsNXfRajJ1HLVQ5xM4Ic7YjU.jpg,"['Horror', 'Mystery']",2602.0,Scream Collection,121834276,2000,2,3,['Mystery']
41446,Scream 4,Scream 4,en,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",New decade. New rules.,2011-04-11,/g0YcSd5QpgGXOjg9tl0if0soOkE.jpg,2801,6.4,40000000,97231420,111,/aFfsC9KaohOruLTECgHVExvBRli.jpg,"['Horror', 'Mystery']",2602.0,Scream Collection,57231420,2011,4,11,['Mystery']
646385,Scream,Scream,en,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",It's always someone you know.,2022-01-12,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,1732,6.7,24000000,140000000,114,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"['Horror', 'Mystery', 'Thriller']",2602.0,Scream Collection,116000000,2022,1,12,"['Mystery', 'Thriller']"
